season_id,name,year,competition_id
sr:season:102053,"ITF Egypt F2, Men Singles 2023",2023,sr:competition:15810
sr:season:89951,"ITF Egypt F2, Men Singles 2022",2022,sr:competition:15810
sr:season:115131,"ITF Egypt F2, Men Doubles 2024",2024,sr:competition:15812
sr:season:102051,"ITF Egypt F2, Men Doubles 2023",2023,sr:competition:15812
sr:season:89949,"ITF Egypt F2, Men Doubles 2022",2022,sr:competition:15812
sr:season:114903,"ITF France F3, Men Singles 2024",2024,sr:competition:15814
sr:season:101311,"ITF France F3, Men Singles 2023",2023,sr:competition:15814
sr:season:91755,"ITF France F3, Men Singles 2022",2022,sr:competition:15814
sr:season:114901,"ITF France F3, Men Doubles 2024",2024,sr:competition:15816
sr:season:101309,"ITF France F3, Men Doubles 2023",2023,sr:competition:15816
sr:season:91753,"ITF France F3, Men Doubles 2022",2022,sr:competition:15816
sr:season:114389,"ITF Spain F2, Men Singles 2024",2024,sr:competition:15818
sr:season:101501,"ITF Spain F2, Men Singles 2023",2023,sr:competition:15818
sr:season:89901,"ITF Spain F2, Men Singles 2022",2022,sr:competition:15818
sr:season:114391,"ITF Spain F2, Men Doubles 2024",2024,sr:competition:15820
sr:season:101499,"ITF Spain F2, Men Doubles 2023",2023,sr:competition:15820
sr:season:89903,"ITF Spain F2, Men Doubles 2022",2022,sr:competition:15820
sr:season:114385,"ITF Tunisia F3, Men Singles 2024",2024,sr:competition:15842
sr:season:101549,"ITF Tunisia F3, Men Singles 2023",2023,sr:competition:15842
sr:season:90147,"ITF Tunisia F3, Men Singles 2022",2022,sr:competition:15842
sr:season:114387,"ITF Tunisia F3, Men Doubles 2024",2024,sr:competition:15844
sr:season:101545,"ITF Tunisia F3, Men Doubles 2023",2023,sr:competition:15844
sr:season:90145,"ITF Tunisia F3, Men Doubles 2022",2022,sr:competition:15844
sr:season:114727,"ITF Turkey F3, Men Singles 2024",2024,sr:competition:15846
sr:season:101903,"ITF Turkey F3, Men Singles 2023",2023,sr:competition:15846
sr:season:90301,"ITF Turkey F3, Men Singles 2022",2022,sr:competition:15846
sr:season:114723,"ITF Turkey F3, Men Doubles 2024",2024,sr:competition:15848
sr:season:101905,"ITF Turkey F3, Men Doubles 2023",2023,sr:competition:15848
sr:season:90303,"ITF Turkey F3, Men Doubles 2022",2022,sr:competition:15848
sr:season:121819,"ITF Belgium F4, Men Singles 2024",2024,sr:competition:15852
sr:season:108627,"ITF Belgium F4, Men Singles 2023",2023,sr:competition:15852
sr:season:96727,"ITF Belgium F4, Men Singles 2022",2022,sr:competition:15852
sr:season:121817,"ITF Belgium F4, Men Doubles 2024",2024,sr:competition:15854
sr:season:96725,"ITF Belgium F4, Men Doubles 2022",2022,sr:competition:15854
sr:season:96923,"ITF Portugal F11, Men Singles 2022",2022,sr:competition:15858
sr:season:86640,"2021 ITF Portugal F11, Men Singles",2021,sr:competition:15858
sr:season:96925,"ITF Portugal F11, Men Doubles 2022",2022,sr:competition:15860
sr:season:86638,"2021 ITF Portugal F11, Men Doubles",2021,sr:competition:15860
sr:season:115629,"ITF USA F5, Men Singles 2024",2024,sr:competition:15864
sr:season:102447,"ITF USA F5, Men Singles 2023",2023,sr:competition:15864
sr:season:91713,"ITF USA F5, Men Singles 2022",2022,sr:competition:15864
sr:season:115627,"ITF USA F5, Men Doubles 2024",2024,sr:competition:15866
sr:season:102445,"ITF USA F5, Men Doubles 2023",2023,sr:competition:15866
sr:season:91711,"ITF USA F5, Men Doubles 2022",2022,sr:competition:15866
sr:season:116203,"ITF Kazakhstan F2, Men Singles 2024",2024,sr:competition:15872
sr:season:103051,"ITF Kazakhstan F2, Men Singles 2023",2023,sr:competition:15872
sr:season:91217,"ITF Kazakhstan F2, Men Singles 2022",2022,sr:competition:15872
sr:season:116201,"ITF Kazakhstan F2, Men Doubles 2024",2024,sr:competition:15874
sr:season:103049,"ITF Kazakhstan F2, Men Doubles 2023",2023,sr:competition:15874
sr:season:91215,"ITF Kazakhstan F2, Men Doubles 2022",2022,sr:competition:15874
sr:season:115323,"ITF Egypt F3, Men Singles 2024",2024,sr:competition:15876
sr:season:102299,"ITF Egypt F3, Men Singles 2023",2023,sr:competition:15876
sr:season:90155,"ITF Egypt F3, Men Singles 2022",2022,sr:competition:15876
sr:season:115325,"ITF Egypt F3, Men Doubles 2024",2024,sr:competition:15878
sr:season:102297,"ITF Egypt F3, Men Doubles 2023",2023,sr:competition:15878
sr:season:90153,"ITF Egypt F3, Men Doubles 2022",2022,sr:competition:15878
sr:season:115305,"ITF Portugal F1, Men Doubles 2024",2024,sr:competition:15950
sr:season:102279,"ITF Portugal F1, Men Doubles 2023",2023,sr:competition:15950
sr:season:91087,"ITF Portugal F1, Men Doubles 2022",2022,sr:competition:15950
sr:season:114895,"ITF Turkey F4, Men Singles 2024",2024,sr:competition:15990
sr:season:102041,"ITF Turkey F4, Men Singles 2023",2023,sr:competition:15990
sr:season:90543,"ITF Turkey F4, Men Singles 2022",2022,sr:competition:15990
sr:season:116153,"ITF USA F6, Men Singles 2024",2024,sr:competition:15992
sr:season:102709,"ITF USA F6, Men Singles 2023",2023,sr:competition:15992
sr:season:91881,"ITF USA F6, Men Singles 2022",2022,sr:competition:15992
sr:season:116179,"ITF Switzerland F1, Men Singles 2024",2024,sr:competition:15994
sr:season:103233,"ITF Switzerland F1, Men Singles 2023",2023,sr:competition:15994
sr:season:91725,"ITF Switzerland F1, Men Singles 2022",2022,sr:competition:15994
sr:season:115665,"ITF Egypt F4, Men Singles 2024",2024,sr:competition:15996
sr:season:102451,"ITF Egypt F4, Men Singles 2023",2023,sr:competition:15996
sr:season:90285,"ITF Egypt F4, Men Singles 2022",2022,sr:competition:15996
sr:season:114369,"ITF Great Britain F2, Men Singles 2024",2024,sr:competition:15998
sr:season:102273,"ITF Great Britain F2, Men Singles 2023",2023,sr:competition:15998
sr:season:89939,"ITF Great Britain F2, Men Singles 2022",2022,sr:competition:15998
sr:season:122743,"ITF Indonesia F1, Men Singles 2024",2024,sr:competition:16000
sr:season:101513,"ITF Indonesia F1, Men Singles 2023",2023,sr:competition:16000
sr:season:96229,"ITF Indonesia F1, Men Singles 2022",2022,sr:competition:16000
sr:season:115655,"ITF Spain F4, Men Doubles 2024",2024,sr:competition:16002
sr:season:103235,"ITF Spain F4, Men Doubles 2023",2023,sr:competition:16002
sr:season:91903,"ITF Spain F4, Men Doubles 2022",2022,sr:competition:16002
sr:season:114887,"ITF Tunisia F5, Men Singles 2024",2024,sr:competition:16004
sr:season:102045,"ITF Tunisia F5, Men Singles 2023",2023,sr:competition:16004
sr:season:90539,"ITF Tunisia F5, Men Singles 2022",2022,sr:competition:16004
sr:season:115107,"ITF Turkey F5, Men Singles 2024",2024,sr:competition:16006
sr:season:102269,"ITF Turkey F5, Men Singles 2023",2023,sr:competition:16006
sr:season:90709,"ITF Turkey F5, Men Singles 2022",2022,sr:competition:16006
sr:season:116189,"ITF Egypt F7, Men Singles 2024",2024,sr:competition:16120
sr:season:103047,"ITF Egypt F7, Men Singles 2023",2023,sr:competition:16120
sr:season:90943,"ITF Egypt F7, Men Singles 2022",2022,sr:competition:16120
sr:season:115311,"ITF Tunisia F8, Men Singles 2024",2024,sr:competition:16126
sr:season:102281,"ITF Tunisia F8, Men Singles 2023",2023,sr:competition:16126
sr:season:90311,"ITF Tunisia F8, Men Singles 2022",2022,sr:competition:16126
sr:season:115835,"ITF Turkey F8, Men Singles 2024",2024,sr:competition:16128
sr:season:102885,"ITF Turkey F8, Men Singles 2023",2023,sr:competition:16128
sr:season:91247,"ITF Turkey F8, Men Singles 2022",2022,sr:competition:16128
sr:season:114219,"ITF Great Britain F1, Men Singles 2024",2024,sr:competition:16144
sr:season:101879,"ITF Great Britain F1, Men Singles 2023",2023,sr:competition:16144
sr:season:90909,"ITF Great Britain F1, Men Singles 2022",2022,sr:competition:16144
sr:season:114221,"ITF Great Britain F1, Men Doubles 2024",2024,sr:competition:16146
sr:season:101881,"ITF Great Britain F1, Men Doubles 2023",2023,sr:competition:16146
sr:season:90907,"ITF Great Britain F1, Men Doubles 2022",2022,sr:competition:16146
sr:season:123663,"ITF China F13, Men Singles 2024",2024,sr:competition:16150
sr:season:123665,"ITF China F13, Men Doubles 2024",2024,sr:competition:16152
sr:season:123405,"ITF Czech Republic F6, Men Singles 2024",2024,sr:competition:16156
sr:season:110317,"ITF Czech Republic F6, Men Singles 2023",2023,sr:competition:16156
sr:season:87044,"ITF Czech Republic F6, Men Singles 2021",2021,sr:competition:16156
sr:season:123407,"ITF Czech Republic F6, Men Doubles 2024",2024,sr:competition:16158
sr:season:110315,"ITF Czech Republic F6, Men Doubles 2023",2023,sr:competition:16158
sr:season:87046,"ITF Czech Republic F6, Men Doubles 2021",2021,sr:competition:16158
sr:season:120239,"ITF Germany F8, Men Singles 2024",2024,sr:competition:16162
sr:season:96203,"ITF Germany F8, Men Singles 2022",2022,sr:competition:16162
sr:season:86200,"2021 ITF Germany F8, Men Singles",2021,sr:competition:16162
sr:season:120241,"2024 ITF Germany F8, Men Doubles",2024,sr:competition:16164
sr:season:96201,"ITF Germany F8, Men Doubles 2022",2022,sr:competition:16164
sr:season:121505,"ITF Ireland F1, Men Singles 2024",2024,sr:competition:16168
sr:season:121507,"ITF Ireland F1, Men Doubles 2024",2024,sr:competition:16170
sr:season:117647,"ITF Spain F22, Men Singles 2024",2024,sr:competition:16174
sr:season:106309,"ITF Spain F22, Men Singles 2023",2023,sr:competition:16174
sr:season:96769,"ITF Spain F22, Men Singles 2022",2022,sr:competition:16174
sr:season:117645,"ITF Spain F22, Men Doubles 2024",2024,sr:competition:16176
sr:season:106311,"ITF Spain F22, Men Doubles 2023",2023,sr:competition:16176
sr:season:96767,"ITF Spain F22, Men Doubles 2022",2022,sr:competition:16176
sr:season:84398,"2021 ITF Turkey F26, Men Singles",2021,sr:competition:16180
sr:season:84400,"2021 ITF Turkey F26, Men Doubles",2021,sr:competition:16182
sr:season:121843,"ITF Austria F3, Men Singles 2024",2024,sr:competition:16192
sr:season:96433,"ITF Austria F3, Men Singles 2022",2022,sr:competition:16192
sr:season:86436,"2021 ITF Austria F3, Men Singles",2021,sr:competition:16192
sr:season:121841,"ITF Austria F3, Men Doubles 2024",2024,sr:competition:16194
sr:season:96435,"ITF Austria F3, Men Doubles 2022",2022,sr:competition:16194
sr:season:86438,"2021 ITF Austria F3, Men Doubles",2021,sr:competition:16194
sr:season:119547,"ITF Belgium F5, Men Singles 2024",2024,sr:competition:16198
sr:season:96195,"ITF Belgium F5, Men Singles 2022",2022,sr:competition:16198
sr:season:86646,"2021 ITF Belgium F5, Men Singles",2021,sr:competition:16198
sr:season:119549,"ITF Belgium F5, Men Doubles 2024",2024,sr:competition:16200
sr:season:96193,"ITF Belgium F5, Men Doubles 2022",2022,sr:competition:16200
sr:season:86644,"2021 ITF Belgium F5, Men Doubles",2021,sr:competition:16200
sr:season:117463,"2024 ITF Colombia F1, Men Singles",2024,sr:competition:16204
sr:season:103225,"ITF Colombia F1, Men Singles 2023",2023,sr:competition:16204
sr:season:91729,"ITF Colombia F1, Men Singles 2022",2022,sr:competition:16204
sr:season:117461,"2024 ITF Colombia F1, Men Doubles",2024,sr:competition:16206
sr:season:103223,"ITF Colombia F1, Men Doubles 2023",2023,sr:competition:16206
sr:season:91727,"ITF Colombia F1, Men Doubles 2022",2022,sr:competition:16206
sr:season:125929,"ITF Egypt F21, Men Singles 2024",2024,sr:competition:16210
sr:season:112238,"2023 ITF Egypt F21, Men Singles",2023,sr:competition:16210
sr:season:85612,"2021 ITF Egypt F21, Men Singles",2021,sr:competition:16210
sr:season:125931,"ITF Egypt F21, Men Doubles 2024",2024,sr:competition:16212
sr:season:112240,"2023 ITF Egypt F21, Men Doubles",2023,sr:competition:16212
sr:season:85564,"2021 ITF Egypt F21, Men Doubles",2021,sr:competition:16212
sr:season:118793,"ITF France F16, Men Singles 2024",2024,sr:competition:16216
sr:season:106575,"ITF France F16, Men Singles 2023",2023,sr:competition:16216
sr:season:97477,"ITF France F16, Men Singles 2022",2022,sr:competition:16216
sr:season:118789,"ITF France F16, Men Doubles 2024",2024,sr:competition:16218
sr:season:106573,"ITF France F16, Men Doubles 2023",2023,sr:competition:16218
sr:season:97475,"ITF France F16, Men Doubles 2022",2022,sr:competition:16218
sr:season:111124,"ITF Georgia F3, Men Singles 2023",2023,sr:competition:16222
sr:season:96245,"ITF Georgia F3, Men Singles 2022",2022,sr:competition:16222
sr:season:85576,"2021 ITF Georgia F3, Men Singles",2021,sr:competition:16222
sr:season:111122,"ITF Georgia F3, Men Doubles 2023",2023,sr:competition:16224
sr:season:96243,"ITF Georgia F3, Men Doubles 2022",2022,sr:competition:16224
sr:season:85574,"2021 ITF Georgia F3, Men Doubles",2021,sr:competition:16224
sr:season:122489,"ITF Italy F22, Men Singles 2024",2024,sr:competition:16228
sr:season:109119,"ITF Italy F22, Men Singles 2023",2023,sr:competition:16228
sr:season:98703,"ITF Italy F22, Men Singles 2022",2022,sr:competition:16228
sr:season:122491,"ITF Italy F22, Men Doubles 2024",2024,sr:competition:16230
sr:season:109117,"ITF Italy F22, Men Doubles 2023",2023,sr:competition:16230
sr:season:98701,"ITF Italy F22, Men Doubles 2022",2022,sr:competition:16230
sr:season:101527,"ITF Lithuania F1, Men Singles 2023",2023,sr:competition:16234
sr:season:90143,"ITF Lithuania F1, Men Singles 2022",2022,sr:competition:16234
sr:season:101523,"ITF Lithuania F1, Men Doubles 2023",2023,sr:competition:16236
sr:season:90141,"ITF Lithuania F1, Men Doubles 2022",2022,sr:competition:16236
sr:season:119065,"ITF Morocco F1, Men Singles 2024",2024,sr:competition:16240
sr:season:105807,"ITF Morocco F1, Men Singles 2023",2023,sr:competition:16240
sr:season:91737,"ITF Morocco F1, Men Singles 2022",2022,sr:competition:16240
sr:season:119063,"ITF Morocco F1, Men Doubles 2024",2024,sr:competition:16242
sr:season:105805,"ITF Morocco F1, Men Doubles 2023",2023,sr:competition:16242
sr:season:91735,"ITF Morocco F1, Men Doubles 2022",2022,sr:competition:16242
sr:season:120323,"ITF Poland F6, Men Singles 2024",2024,sr:competition:16246
sr:season:120325,"ITF Poland F6, Men Doubles 2024",2024,sr:competition:16248
sr:season:109807,"ITF Portugal F12, Men Singles 2023",2023,sr:competition:16252
sr:season:97317,"ITF Portugal F12, Men Singles 2022",2022,sr:competition:16252
sr:season:86814,"2021 ITF Portugal F12, Men Singles",2021,sr:competition:16252
sr:season:109809,"ITF Portugal F12, Men Doubles 2023",2023,sr:competition:16254
sr:season:97319,"ITF Portugal F12, Men Doubles 2022",2022,sr:competition:16254
sr:season:86816,"2021 ITF Portugal F12, Men Doubles",2021,sr:competition:16254
sr:season:114731,"ITF Spain F3, Men Singles 2024",2024,sr:competition:16256
sr:season:101883,"ITF Spain F3, Men Singles 2023",2023,sr:competition:16256
sr:season:89935,"ITF Spain F3, Men Singles 2022",2022,sr:competition:16256
sr:season:114729,"ITF Spain F3, Men Doubles 2024",2024,sr:competition:16258
sr:season:101885,"ITF Spain F3, Men Doubles 2023",2023,sr:competition:16258
sr:season:89933,"ITF Spain F3, Men Doubles 2022",2022,sr:competition:16258
sr:season:114735,"ITF Tunisia F4, Men Singles 2024",2024,sr:competition:16260
sr:season:101891,"ITF Tunisia F4, Men Singles 2023",2023,sr:competition:16260
sr:season:90297,"ITF Tunisia F4, Men Singles 2022",2022,sr:competition:16260
sr:season:114733,"ITF Tunisia F4, Men Doubles 2024",2024,sr:competition:16262
sr:season:101893,"ITF Tunisia F4, Men Doubles 2023",2023,sr:competition:16262
sr:season:90299,"ITF Tunisia F4, Men Doubles 2022",2022,sr:competition:16262
sr:season:120927,"ITF Kazakhstan 05A, Women Singles 2024",2024,sr:competition:16266
sr:season:108317,"ITF Kazakhstan 05A, Women Singles 2023",2023,sr:competition:16266
sr:season:95143,"ITF Kazakhstan 05A, Women Singles 2022",2022,sr:competition:16266
sr:season:120929,"ITF Kazakhstan 05A, Women Doubles 2024",2024,sr:competition:16268
sr:season:108319,"ITF Kazakhstan 05A, Women Doubles 2023",2023,sr:competition:16268
sr:season:95141,"ITF Kazakhstan 05A, Women Doubles 2022",2022,sr:competition:16268
sr:season:109879,"ITF Czech Republic 03A, Women Singles 2023",2023,sr:competition:16272
sr:season:94121,"ITF Czech Republic 03A, Women Singles 2022",2022,sr:competition:16272
sr:season:85076,"2021 ITF Czech Republic 03A, Women Singles",2021,sr:competition:16272
sr:season:109881,"ITF Czech Republic 03A, Women Doubles 2023",2023,sr:competition:16274
sr:season:94119,"ITF Czech Republic 03A, Women Doubles 2022",2022,sr:competition:16274
sr:season:85074,"2021 ITF Czech Republic 03A, Women Doubles",2021,sr:competition:16274
sr:season:100439,"ITF Turkey 28A, Women Singles 2022",2022,sr:competition:16278
sr:season:88032,"ITF Turkey 28A, Women Singles 2021",2021,sr:competition:16278
sr:season:100435,"ITF Turkey 28A, Women Doubles 2022",2022,sr:competition:16280
sr:season:88030,"ITF Turkey 28A, Women Doubles 2021",2021,sr:competition:16280
sr:season:118885,"ITF USA 22A, Women Singles 2024",2024,sr:competition:16284
sr:season:105043,"ITF USA 22A, Women Singles 2023",2023,sr:competition:16284
sr:season:94341,"ITF USA 22A, Women Singles 2022",2022,sr:competition:16284
sr:season:118883,"ITF USA 22A, Women Doubles 2024",2024,sr:competition:16286
sr:season:105041,"ITF USA 22A, Women Doubles 2023",2023,sr:competition:16286
sr:season:94339,"ITF USA 22A, Women Doubles 2022",2022,sr:competition:16286
sr:season:122143,"ITF Canada 05A, Women Singles 2024",2024,sr:competition:16290
sr:season:112112,"ITF Canada 05A, Women Singles 2023",2023,sr:competition:16290
sr:season:99849,"ITF Canada 05A, Women Singles 2022",2022,sr:competition:16290
